Link							000							001							002							003							004							005							006							007							008							009							010							011							012							013							014							015							016							017							018							019							020							021							022							023							024							025							026							027							028							029							030							031							032							033							034							035							036							037							038							039							040							041							042							043							044							045							046							047							048							049							050							051							052							053							054							055							056							057							058							059							060							061							062							063							064							065							066							067							068							069							070							071							072							073							074							075							076							077							078							079							080							081							082							083				
Frame 0000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 fd36600000000000	1101 f4e2200000000000	1101 f098c00000000000	1101 f39ac00000000000	1101 e5aba00000000000	1101 f1ff200000000000	1101 e46f200000000000	1101 e983a00000000000	1101 e82ee00000000000	1101 e94ce00000000000	1101 f619c00000000000	1101 f89f400000000000	1101 e9f9400000000000	1101 e72b400000000000	1101 e000000000000000	1101 e000800000000000	1101 e000000000000000	1101 e000e00000000000	1101 e000000000000000	1101 e002400000000000	1101 e001e00000000000	1101 e002200000000000	1101 e001400000000000	1101 e001200000000000	1101 e000000000000000	1101 e000000000000000	1101 e001200000000000	1101 e000000000000000	1101 f9cb800000000000	1101 fe4d600000000000	1101 e0b4e00000000000	1101 ecb3c00000000000	1101 f68be00000000000	1101 eb64400000000000	1101 ea94e00000000000	1101 e7abe00000000000	1101 e4ada00000000000	1101 ff77e00000000000	1101 fbac800000000000	1101 fc58400000000000	1101 fc4be00000000000	1101 e995600000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	
Frame 0069	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0070	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 ff8a200000000000	0001 e518200000000000	0001 e41d200000000000	0001 f4de800000000000	0001 fe94400000000000	0001 f7dba00000000000	0001 f202800000000000	0001 e6d0800000000000	0001 f765e00000000000	0001 e687e00000000000	0001 fb48600000000000	0001 e502200000000000	0001 e365600000000000	0001 e9a9000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e020400000000000	0001 e000600000000000	0001 e000e00000000000	0001 e000600000000000	0001 e001400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000400000000000	0001 f071e00000000000	0001 fd4b600000000000	0001 f79d200000000000	0001 f62f200000000000	0001 fdd4c00000000000	0001 efea800000000000	0001 fcf3200000000000	0001 e037e00000000000	0001 eb26c00000000000	0001 f53c200000000000	0001 ec60200000000000	0001 eae0200000000000	0001 f404200000000000	0001 f6df800000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0071	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e882600000000000	0001 ef54000000000000	0001 fc85c00000000000	0001 e7b6c00000000000	0001 eebda00000000000	0001 e4a6600000000000	0001 fb7c400000000000	0001 f4f6c00000000000	0001 f4f3a00000000000	0001 ee45e00000000000	0001 fd83600000000000	0001 f8cc200000000000	0001 fc84400000000000	0001 fa7a200000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000a00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 fc3c600000000000	0001 e6f5a00000000000	0001 f44b000000000000	0001 eeb0e00000000000	0001 ef68200000000000	0001 e422800000000000	0001 e26aa00000000000	0001 f430c00000000000	0001 fbcc600000000000	0001 e12d400000000000	0001 e83f600000000000	0001 eaba600000000000	0001 fcc7e00000000000	0001 fd5da00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0072	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000e00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 f0fec00000000000	0001 fdbba00000000000	0001 f75aa00000000000	0001 f4cee00000000000	0001 e8ac800000000000	0001 f51f000000000000	0001 f5e9a00000000000	0001 e900200000000000	0001 ea5a200000000000	0001 e2afe00000000000	0001 fa26200000000000	0001 f616600000000000	0001 f144000000000000	0001 f4cde00000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000a00000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e677600000000000	0001 fac1e00000000000	0001 ff6a000000000000	0001 ff17200000000000	0001 e635200000000000	0001 f117200000000000	0001 fb14000000000000	0001 fec2c00000000000	0001 ed53e00000000000	0001 f6f5200000000000	0001 f443400000000000	0001 f38ae00000000000	0001 e59ca00000000000	0001 f942800000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0073	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000e00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e81e200000000000	0001 fbad800000000000	0001 fc10400000000000	0001 f5c2e00000000000	0001 f462600000000000	0001 fc2a400000000000	0001 f12d600000000000	0001 f0daa00000000000	0001 ec40600000000000	0001 e414600000000000	0001 ed87600000000000	0001 f0dec00000000000	0001 fdf2400000000000	0001 e21b200000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000a00000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 fd12600000000000	0001 ff5ee00000000000	0001 ea63c00000000000	0001 fa80200000000000	0001 fc53e00000000000	0001 f8af000000000000	0001 e6bc200000000000	0001 fae8800000000000	0001 efbf200000000000	0001 e1fb400000000000	0001 eafee00000000000	0001 e5cec00000000000	0001 f30de00000000000	0001 fbbc400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0074	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e060000000000000	0001 e000600000000000	0001 e1a0000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000e00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 f034a00000000000	0001 eb6bc00000000000	0001 e9e1a00000000000	0001 f886e00000000000	0001 f144200000000000	0001 fe16800000000000	0001 e2f9e00000000000	0001 f75e200000000000	0001 e1a8400000000000	0001 f37d000000000000	0001 e620600000000000	0001 f42cc00000000000	0001 f3ee200000000000	0001 e1df000000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000a00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e7bb800000000000	0001 e655200000000000	0001 f3a0200000000000	0001 eb53600000000000	0001 fff6a00000000000	0001 f8ec800000000000	0001 f790c00000000000	0001 e07a200000000000	0001 ff06e00000000000	0001 f33e000000000000	0001 f885c00000000000	0001 ffcb400000000000	0001 fb9e200000000000	0001 e664a00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0075	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e0e0c00000000000	0001 e0a0000000000000	0001 e000600000000000	0001 e200000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000e00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e1e1e00000000000	0001 eb89c00000000000	0001 edcc200000000000	0001 f4be000000000000	0001 e934400000000000	0001 fdad800000000000	0001 e06d000000000000	0001 ef4de00000000000	0001 f089400000000000	0001 e17fe00000000000	0001 eeb2c00000000000	0001 e00be00000000000	0001 f2b3200000000000	0001 fdd6800000000000	0001 e000400000000000	0001 e000200000000000	0001 e000000000000000	0001 e003400000000000	0001 e003000000000000	0001 e003c00000000000	0001 e003a00000000000	0001 e003000000000000	0001 e003400000000000	0001 e003c00000000000	0001 e003c00000000000	0001 e003400000000000	0001 e003200000000000	0001 e003a00000000000	0001 eab3200000000000	0001 ff2be00000000000	0001 e592200000000000	0001 ef5a400000000000	0001 fc53800000000000	0001 feeb200000000000	0001 f643200000000000	0001 e60ec00000000000	0001 f157e00000000000	0001 e5c2800000000000	0001 f168c00000000000	0001 fd2c400000000000	0001 fb5de00000000000	0001 fb7fa00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0076	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e0e0000000000000	0001 e000600000000000	0001 e000400000000000	0001 e000600000000000	0001 e000e00000000000	0001 e000600000000000	0001 e001400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000400000000000	0001 eeb7200000000000	0001 e8c4e00000000000	0001 f945400000000000	0001 f726c00000000000	0001 fc82a00000000000	0001 f791000000000000	0001 f4d0200000000000	0001 fe94200000000000	0001 fa85c00000000000	0001 f34a200000000000	0001 f4a3000000000000	0001 e33b800000000000	0001 f9c6400000000000	0001 f270800000000000	0001 e000400000000000	0001 e000200000000000	0001 e000000000000000	0001 e003400000000000	0001 e003000000000000	0001 e063c00000000000	0001 e003a00000000000	0001 e003000000000000	0001 e003400000000000	0001 e003c00000000000	0001 e003c00000000000	0001 e003400000000000	0001 e003200000000000	0001 e003a00000000000	0001 e71d200000000000	0001 ec97400000000000	0001 f2e1200000000000	0001 f38ec00000000000	0001 f1d0200000000000	0001 eb7b600000000000	0001 f829a00000000000	0001 ecf5c00000000000	0001 f4f7600000000000	0001 e3c4e00000000000	0001 f5f6a00000000000	0001 fb47c00000000000	0001 fb78a00000000000	0001 fdb5a00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0077	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e060600000000000	0001 e000400000000000	0001 e000600000000000	0001 e000e00000000000	0001 e000600000000000	0001 e001400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000400000000000	0001 e964200000000000	0001 ec66600000000000	0001 f630c00000000000	0001 fb19800000000000	0001 f96ce00000000000	0001 f1a8600000000000	0001 e3ba000000000000	0001 eb94800000000000	0001 fcddc00000000000	0001 fa97800000000000	0001 f94e000000000000	0001 fa44200000000000	0001 e25f600000000000	0001 f6b0e00000000000	0001 e000400000000000	0001 e000200000000000	0001 e000000000000000	0001 e003400000000000	0001 e003000000000000	0001 e023c00000000000	0001 e003a00000000000	0001 e003000000000000	0001 e003400000000000	0001 e003c00000000000	0001 e003c00000000000	0001 e003400000000000	0001 e003200000000000	0001 e003a00000000000	0001 e209c00000000000	0001 f2ffe00000000000	0001 ff62c00000000000	0001 fc1a000000000000	0001 f9fb200000000000	0001 e688000000000000	0001 f988400000000000	0001 ebc4a00000000000	0001 efbfc00000000000	0001 e7dfa00000000000	0001 e038c00000000000	0001 e906a00000000000	0001 f487e00000000000	0001 ffaec00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0078	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e0a0600000000000	0001 e0a0400000000000	0001 e000600000000000	0001 e000e00000000000	0001 e000600000000000	0001 e001400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000400000000000	0001 e806e00000000000	0001 e669600000000000	0001 f3be200000000000	0001 fe43e00000000000	0001 fdb5a00000000000	0001 ee17c00000000000	0001 e6b6800000000000	0001 e2a9000000000000	0001 e37f600000000000	0001 fe69c00000000000	0001 f72d200000000000	0001 fa72400000000000	0001 fc5f000000000000	0001 f60b400000000000	0001 e000a00000000000	0001 e000000000000000	0001 e000000000000000	0001 e003400000000000	0001 e003000000000000	0001 e003c00000000000	0001 e003a00000000000	0001 e003000000000000	0001 e003400000000000	0001 e003c00000000000	0001 e003c00000000000	0001 e003400000000000	0001 e003200000000000	0001 e003a00000000000	0001 e7fc200000000000	0001 e9a5a00000000000	0001 f129800000000000	0001 e45ca00000000000	0001 e97a800000000000	0001 e76ca00000000000	0001 f60a000000000000	0001 ea76400000000000	0001 ec42000000000000	0001 e453a00000000000	0001 f70d200000000000	0001 f420a00000000000	0001 f114600000000000	0001 e3d7200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0079	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
